tipo;url;titulo;precio;area_m2;habitaciones;banos;garajes;descripcion;balcon;bano_de_servicio;chimenea;cocina_equipada;cuarto_de_servicio;sauna_turco_jacuzzi;servicio_de_internet;servicios_publicos;zona_de_bbq;acceso_pavimentado;garaje_parqueadero(s);porteria_vigilancia;senderos_ecologicos;area_rural;cerca_de_zona_urbana;sobre_via_secundaria;trans_publico_cercano;caractint;caractext;caractsec;estrato;antiguedad;cocina_integral;ventilacion_natural;asador;bosque_nativo;establo;invernadero;pesebrera;terraza;vista_panoramica;seguridad;bano_auxiliar;comedor;estudio;zona_de_lavanderia;gimnasio;piscina;salon_comunal;zona_infantil;zonas_verdes;bombas_de_gasolina;cerca_centro_comercial;comodas_vias_de_acceso;restaurantes;supermercados_ccomerciales;amoblado;calentador;citofono;comedor_auxiliar;despensa;instalacion_de_gas;patio;piso_en_baldosa_marmol;circuito_cerrado_de_tv;en_conjunto_cerrado;jardin;parqueadero_visitantes;vigilancia;vivienda_multifamiliar;colegios_universidades;parques_cercanos;zona_campestre;zona_residencial;area_urbana;zona_de_hamacas;arboles_frutales;kiosko;bano_independiente;barra_estilo_americano;closet;deposito_bodega;ascensor;garaje(s);porteria_recepcion;vigilancia_24x7;cerca_a_sector_comercial;cocina_tipo_americano;cochera;pozo_de_agua_natural;hall_de_alcobas;sobre_via_principal;rio_quebrada_cercano(a);zona_de_camping;nacimientos_de_agua;zona_comercial;bahias_de_parqueo;banos_publicos;vigilancia_privada_24*7;salon_de_juegos;alarma_contra_incendio;ascensores_comunales;banos_comunales;banos_mixtos;con_administrador;control_de_acceso_digital;cuarto_de_conductores;alcantarillado;jardines_exteriores;locales_comerciales;zona_industrial;alarma;altura_libre;deteccion_de_humo;bahia_exterior_de_parqueo;cancha_de_squash;canchas_deportivas;en_edificio;en_zona_residencial;garaje_cubierto;parque_industrial;bano_compartido;shut_de_basura;parqueadero_interno;aire_lavado;cocineta;edificio_inteligente;escalera_de_emergencia;parqueadero_a_nivel;reja_de_seguridad;cancha_de_tennis;jaula_de_golf;cancha_de_baloncesto;cancha_de_futbol;piso_en_madera;tanques_de_agua;aire_acondicionado;cocina_de_lena;oficina_de_negocios;corrales;piso_en_cemento;cuarto_de_servicio;todos_los_servicios;en_casa;finca_agroganadera;finca_ganadera;vivienda_bifamiliar;casa_de_trabajadores;en_condominio;puerta_electrica;ubicada_en_edificio;finca_agricola;sensor_de_movimiento;planta_electrica;servicios_independientes;cuarto_de_escoltas;salon_de_conferencias;rociadores_de_agua;con_casa_club;disponibilidad_wifi;galpon;piso_de_alta_resistencia;cableado_de_red;puerta_de_seguridad;sala_de_internet;finca_avicola;lote_en_construccion;salon_de_videoconferencias;pasaje_comercial;sistema_de_riego;acceso_para_camiones;con_vivienda;lic_de_construccion;panoramica_un_lado;en_club;auditorio;esquinero;oficinas_administrativas;con_casa_prefabricada;en_zona_comercial;finca_cafetera;servicio_de_lavanderia;altura_restringida;ascensor(es)_inteligente(s);lote_vacio;control_de_acustica;control_termico;panoramica_360o;con_cerca_electrica;municipio;tipo_propiedad
Usada;https://www.fincaraiz.com.co/casa-campestre-en-venta/guarne/vereda_brizuela-det-6195832.aspx;Casa Campestre en Venta Guarne Vereda Brizuela;1100000000.0;1950.0;3.0;4.0;2.0;Finca en venta en Guarne (Antioquia) sector las Brizuelas,  consta de un área de 2.000mts2 de lote,  área construida de 300mts2. Cuenta con 3 alcobas 2 con vestier,  4 baños,  sala,  sala comedor,  cocina integral,  balcón,  terraza,  depósito,  zona de ropas,  chapa de seguridad,  garaje y parqueadero para visitantes. Excelente ubicación,  buenos acabados,  y hermosa vista.   Adicionalmente tiene un apartamento independiente con,  cocina,  sala,  comedor,  1 habitación y 1 baño..;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;['Balcón', 'Servicios Públicos'];['Garaje / Parqueadero(s)'];['Área Rural'];4;1 a 8 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;guarne;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/la-ceja/san_calletano-det-6377376.aspx;Apartamento en Venta La Ceja san calletano;198500000.0;64.0;3.0;2.0;0.0;Se vende aptos 1 3 4 Y 5 piso 1 valor 198500 millones con tres habitaciónes y dos baños y balcon El 3 piso valor 195 millones con tres habitaciónes dos baños y balcón El 4 piso valor 190 millones con tres habitaciónes dos baños y balcón El 5 piso valor 150 con dos habitaciones y dos baños y balcón El edificio no tiene parqueadero ni ascensor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];[];[];3;Menos de 1 año;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;la ceja;apartamento
Usada;https://www.fincaraiz.com.co/casa-en-venta/el-retiro/retiro-det-2596254.aspx;Casa en Venta El Retiro EL RETIRO;1100000000.0;266.0;4.0;6.0;2.0;Hermosa propiedad en unidad cerrada,  un sólo nivel,  excelente distribución y jardines. Código Abad Faciolince CAS TRECE TREINTA Y SEIS 585-21483.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;['Cocina Integral', 'Depósito / Bodega', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Ventilación Natural', 'Zona de lavandería'];['Árboles frutales', 'Bósque nativo', 'Garaje / Parqueadero(s)', 'Terraza', 'Vigilancia 24x7', 'Zonas Verdes'];['Bombas de gasolina', 'Cerca a sector comercial', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Colegios / Universidades', 'Cómodas vias de acceso', 'Supermercados / C.Comerciales', 'Zona Residencial'];4;16 a 30 años;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;casa
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/llano_grande-det-5000837.aspx;Casa en Venta Rionegro Llano Grande;1350000000.0;282.0;4.0;5.0;4.0;Casa en  venta en exclusiva unidad cerrada en Llano Grande Rionegro vía don Diego,  excelente ubicación,  cerca del Mall Llano Grande,  aeropuerto José María Córdoba,  con muy buenas vías de acceso,  conjunto residencial con salón social,  parque infantil,  portería 24 horas,  amplias  zonas verdes,  lago,  zona de pesca,  club house,  la unidad  es muy tranquila y bien habitada.  Área  de lote 390 mt2,  área construida de 282 mt2,  3 habitaciones con baño cada una,  baño social,  cocina integral,   sala,  comedor,  jardín interno,  estudio,  habitación de servicio con su baño,  cuatro parqueaderos,  muy buena distribución e iluminación.   Excelente oportunidad,  $1.350 millones.  .;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Citófono', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Cuarto de Servicio', 'Patio', 'Zona de lavandería'];['Circuito cerrado de TV', 'Cochera', 'En conjunto cerrado', 'Jardín', 'Portería / Recepción', 'Salón Comunal', 'Zona Infantil', 'Zonas Verdes'];['Cerca de Zona Urbana', 'Colegios / Universidades', 'Supermercados / C.Comerciales', 'Zona Campestre', 'Zona Residencial'];6;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/porvenir-det-6376653.aspx;Casa en Venta Rionegro El Porvenir;950000000.0;230.0;3.0;3.0;2.0;Hermosa casa de 3 niveles en Venta en Lotus Excelente y exclusiva Unidad cerrada ubicada en el Porvenir sector Barro Blanco Rionegro Área lote162 Terraza interior Alcoba sencilla en Primer piso 2 alcobas con vestier y baño en segundo piso Principal con Vestier y baño en el tercer nivel Baño Social Parqueadero doble cubierto Cuarto útil Estrato 6 Admon 260 000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];[];[];6;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/el-retiro/rosario-det-6378968.aspx;Apartamento en Venta El Retiro El Rosario;240000000.0;105.0;3.0;3.0;0.0;Vendo Apartamento en el Retiro barrio el Rosario,  cerca al Hospital,  con un área total construida de 105 m2.  Tiene 3 habitaciones (principal con baño y closet),  sala,  comedor,  cocina integral con barra tipo Americana,  baño social,  zona de ropas. No tiene parqueadero pero se puede parquear el carro al frente de la casa sin problema.  Cerca al parque principal del Retiro,  fácil acceso a transporte público.  Valor pedido: $240000.000 de pesos.  Urve Inmobiliaria Colombia / Sebastián Ruiz .;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Baño Auxiliar', 'Baño Independiente', 'Calentador', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Zona de lavandería'];['Acceso Pavimentado'];['Parques cercanos', 'Trans. Público cercano'];3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;apartamento
Usada;https://www.fincaraiz.com.co/casa-campestre-en-venta/guarne/quinela_hojas_anchas-det-6375975.aspx;Casa Campestre en Venta Guarne La Quinela Hojas Anchas;880000000.0;257.0;3.0;3.0;2.0;A 15 minutos del aeropuerto José María Córdoba, en un lote de 2300 M2 se encuentra esta casa de 257M2 en dos niveles con 3 alcobas, 3 baños y una terraza cubieta unida al jardín.;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Chimenea', 'Servicio de Internet', 'Servicios Públicos', 'Zona de Hamacas'];[];[];5;Más de 30 años;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;guarne;casa
Usada;https://www.fincaraiz.com.co/casa-campestre-en-venta/rionegro/llanogrande-det-5971857.aspx;Casa Campestre en Venta Rionegro Llanogrande;2300000000.0;1500.0;4.0;3.0;3.0;"Casa campestre que goza de una ubicación privilegiada en unidad cerrada y exclusiva en la recta de Llanogrande.   La unidad cuenta con 29 lotes y 16 casas construidas,   portería y vigilancia las 24 horas del día.  Lote de 1.500 m2 sobre el que se construyó la casa de 450 metros aproxiadamente en dos niveles.  Al ingresar a la propiedad encontramos una fabulosa zona de spa con jacuzzi,  ozonoterapia e hidromasajes; ideal para disfrutar del ambiente maravilloso que esta casa ofrece y desde donde se puede disfrutar  tanto de la parte exterior por sus amplias vidrieras como del interior acogedor de la casa.  Encontramos también en el primer nivel la sala principal con chimenea,  comedor,  cocina semi-abierta grande e iluminada,  estudio que puede ser una alcoba,   además de una sensacional sala de estar muy amplia ideal para reuniones con numerosos invitados.  Desde allí,   podemos salir al jardín posterior y acceder a la zona de BBQ.  La zona de ropas tiene un espacio generoso con patio cubierto.  La alcoba de";0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Baño Auxiliar', 'Baño Independiente', 'Cocina Integral', 'Cuarto de Servicio', 'Estudio', 'Zona de lavandería'];[];[];5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/finca-en-venta/rionegro/vereda_mampuesto-det-5940130.aspx;Finca en Venta Rionegro Vereda Mampuesto;920000000.0;6072.0;2.0;2.0;5.0;Hermosa finca independiente en Rionegro,  exelente ubicacin,  terreno de 6.072 m2,  con casa de 140m2,  1 habitacion completa con cama king 2x2 y baño con ducha,  1 mezzanine con 2 camas,  1 baño con ducha,  1 cocina grande,  grandes terrazas,  deck de madera con jacuzzi y sauna,  vista panoramica.   Banqueo para una casa de 600m2,  70 frutales (naranjas,  limon,  mandarina,  aguacate,  guayaba,  tomate de arbol,  platanito,  etc algunos aun en crecimiento) agua propia en 3-4m por debajo de la tierra ya con pozo.;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Cocina Equipada', 'Sauna / Turco / Jacuzzi'];['Árboles frutales', 'Asador', 'Cochera', 'Pozo de agua natural', 'Terraza', 'Vista panorámica'];['Trans. Público cercano'];3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;finca
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/porvenir-det-6375687.aspx;Casa en Venta Rionegro El Porvenir;245000000.0;115.0;4.0;2.0;0.0;Mira el video del inmueble: https://youtu.be/brq9NFBz0BAExcelente oferta de venta de casa en Rionegro, barrio El Porvenir. Casa esquinera de 108 m² con la mejor ubicación: Cerca a colegios, iglesia el Espíritu Santo, Hospital Gilberto Mejía, Zona Franca, aeropuerto Jose María Córdoba, Hospital San Vicente Fundación, Piscina olímpica, Cancha de fútbol, supermercados, Zona Rosa, detrás de la variante a San Antonio y Llano grande. Zona de alta valorización y a un atractivo precio de 245 millones.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;[];[];['Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial'];3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/porvenir_etapa-det-6375614.aspx;Casa en Venta Rionegro El Porvenir etapa 6;315000000.0;122.0;4.0;2.0;0.0;Casa unifamiliar dos plantas red de gas baño privado y social closets cocina integral 4 habitaciones cuarto útil balcón frontal patio de ropas sala estudio Estado de la casa como para estrenar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];[];[];3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
